Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP.1,PTS.1,TRB.1,AST.1,WS,WS/48,BPM,VORP,Team,VORP_Percentile,WS_Percentile,BPM_Percentile,VORP_PositionPercentile,WS_PositionPercentile,BPM_PositionPercentile,Successful Pick
1989,NBA,1,10,Pooh Richardson,UCLA,639,19399,7083,1807,4180,0.444,0.329,0.652,30.4,11.1,2.8,6.5,26.7,0.066,0.2,10.5,Timberwolves,0.83,0.76,0.82,0.71,0.59,0.71,False
1989,NBA,2,34,Gary Leonard,Missouri,31,149,44,34,2,0.459,0.0,0.5,4.8,1.4,1.1,0.1,0.1,0.029,-6.9,-0.2,Timberwolves,0.51,0.17,0.07,0.52,0.26,0.03,False
1989,NBA,2,38,Doug West,Villanova,676,16649,6477,1670,1292,0.481,0.191,0.801,24.6,9.6,2.5,1.9,17.7,0.051,-3.0,-4.2,Timberwolves,0.05,0.61,0.43,0.03,0.76,0.34,False
2023,NBA,1,3,Scoot Henderson,,62,1765,868,194,336,0.385,0.325,0.819,28.5,14.0,3.1,5.4,-1.7,-0.045,-5.8,-1.7,Trailblazers,0.02,0.02,0.22,0.06,0.03,0.03,False
2023,NBA,1,23,Kris Murray,Iowa,62,1348,376,224,80,0.396,0.268,0.661,21.7,6.1,3.6,1.3,0.7,0.024,-3.6,-0.6,Trailblazers,0.15,0.6,0.46,0.21,0.19,0.23,False
2023,NBA,2,43,Rayan Rupert,,39,633,155,92,62,0.335,0.359,0.76,16.2,4.0,2.4,1.6,-0.1,-0.009,-6.7,-0.8,Trailblazers,0.1,0.19,0.16,0.15,0.19,0.19,False
2022,NBA,1,7,Shaedon Sharpe,Kentucky,112,2838,1299,396,188,0.445,0.35,0.772,25.3,11.6,3.5,1.7,1.7,0.028,-3.1,-0.8,Trailblazers,0.23,0.59,0.48,0.29,0.14,0.19,False
2022,NBA,2,57,Jabari Walker,Colorado,128,2319,854,639,105,0.448,0.292,0.755,18.1,6.7,5.0,0.8,3.1,0.065,-4.1,-1.2,Trailblazers,0.21,0.73,0.21,0.14,0.57,0.43,False
2020,NBA,1,16,Isaiah Stewart (↳HOU ↳DET),Washington,235,6108,2196,1778,284,0.498,0.348,0.727,26.0,9.3,7.6,1.2,11.1,0.087,-2.2,-0.4,Trailblazers,0.31,0.76,0.54,0.23,0.58,0.3,False
2020,NBA,2,46,CJ Elleby,Washington State,88,1366,407,259,97,0.39,0.275,0.717,15.5,4.6,2.9,1.1,0.5,0.018,-5.2,-1.1,Trailblazers,0.09,0.34,0.21,0.04,0.42,0.25,False
2019,NBA,1,25,Nassir Little,UNC,237,3735,1313,688,170,0.452,0.33,0.735,15.8,5.5,2.9,0.7,4.7,0.061,-2.6,-0.5,Trailblazers,0.24,0.54,0.42,0.33,0.52,0.44,False
2018,NBA,1,24,Anfernee Simons,,319,8128,4489,784,928,0.432,0.386,0.873,25.5,14.1,2.5,2.9,8.6,0.051,-1.5,1.1,Trailblazers,0.58,0.49,0.54,0.6,0.54,0.6,False
2017,NBA,1,15,Justin Jackson (↳SAC),UNC,280,4886,1676,654,285,0.423,0.319,0.796,17.5,6.0,2.3,1.0,5.3,0.052,-2.8,-1.0,Trailblazers,0.16,0.59,0.38,0.19,0.34,0.31,False
2017,NBA,1,20,Harry Giles (↳SAC),Duke,165,1935,888,573,180,0.508,0.244,0.661,11.7,5.4,3.5,1.1,3.1,0.076,-2.5,-0.2,Trailblazers,0.37,0.46,0.45,0.45,0.26,0.4,False
2017,NBA,1,26,Caleb Swanigan,Purdue,75,655,169,218,56,0.438,0.118,0.614,8.7,2.3,2.9,0.7,-0.2,-0.015,-6.2,-0.7,Trailblazers,0.21,0.05,0.03,0.11,0.06,0.06,False
2015,NBA,1,23,Rondae Hollis-Jefferson (↳BRK),Arizona,305,6759,2760,1684,579,0.449,0.212,0.735,22.2,9.0,5.5,1.9,12.9,0.091,-0.7,2.3,Trailblazers,0.49,0.49,0.51,0.71,0.55,0.77,False
2013,NBA,1,10,CJ McCollum,Lehigh,731,23432,14231,2655,2778,0.454,0.399,0.806,32.1,19.5,3.6,3.8,50.5,0.103,1.4,20.3,Trailblazers,0.96,0.92,0.92,0.82,0.74,0.87,False
2013,NBA,2,39,Jeff Withey (↳NOP),Kansas,206,2072,666,518,64,0.525,0.143,0.716,10.1,3.2,2.5,0.3,6.8,0.157,0.5,1.3,Trailblazers,0.6,0.48,0.81,0.78,0.78,0.96,False
2013,NBA,2,40,Grant Jerrett (↳OKC),Arizona,8,51,16,9,3,0.269,0.067,1.0,6.4,2.0,1.1,0.4,-0.1,-0.128,-10.8,-0.1,Trailblazers,0.39,0.12,0.02,0.52,0.13,0.08,False
2012,NBA,1,6,Damian Lillard,Weber State,842,30521,21151,3573,5659,0.438,0.371,0.897,36.2,25.1,4.2,6.7,110.8,0.174,4.7,51.3,Trailblazers,1.0,0.98,0.98,1.0,1.0,1.0,True
2012,NBA,1,11,Meyers Leonard,Illinois,456,7272,2545,1771,396,0.482,0.39,0.812,15.9,5.6,3.9,0.9,15.8,0.104,-1.5,1.0,Trailblazers,0.63,0.61,0.61,0.44,0.47,0.41,False
2012,NBA,2,40,Will Barton,Memphis,679,17116,7625,2792,1817,0.43,0.355,0.787,25.2,11.2,4.1,2.7,26.5,0.074,-0.4,6.9,Trailblazers,0.82,0.8,0.79,0.96,0.88,0.9,False
2012,NBA,2,41,Tyshawn Taylor (↳NJN),Kansas,61,491,174,33,57,0.354,0.36,0.684,8.0,2.9,0.5,0.9,-0.9,-0.088,-8.1,-0.8,Trailblazers,0.2,0.05,0.06,0.19,0.08,0.08,False
2011,NBA,1,21,Nolan Smith,Duke,84,829,277,83,97,0.371,0.26,0.714,9.9,3.3,1.0,1.2,-0.8,-0.047,-6.0,-0.8,Trailblazers,0.14,0.02,0.08,0.18,0.06,0.09,False
2010,NBA,1,22,Elliot Williams,Memphis,109,1470,537,161,94,0.421,0.31,0.669,13.5,4.9,1.5,0.9,0.7,0.024,-4.9,-1.1,Trailblazers,0.1,0.27,0.12,0.12,0.23,0.15,False
2010,NBA,2,34,Armon Johnson,Nevada,47,401,157,49,56,0.458,0.4,0.679,8.5,3.3,1.0,1.2,-0.1,-0.015,-4.1,-0.2,Trailblazers,0.28,0.09,0.24,0.52,0.16,0.24,False
2009,NBA,1,22,Victor Claver,,80,1072,258,178,56,0.398,0.293,0.585,13.4,3.2,2.2,0.7,0.2,0.011,-3.6,-0.4,Trailblazers,0.18,0.14,0.16,0.44,0.15,0.27,False
2009,NBA,2,33,Dante Cunningham,Villanova,715,14875,4133,2676,506,0.469,0.345,0.649,20.8,5.8,3.7,0.7,24.9,0.08,-1.7,1.1,Trailblazers,0.47,0.63,0.39,0.84,0.9,0.77,False
2009,NBA,2,38,Jon Brockman (↳SAC),Washington,150,1570,320,472,49,0.488,0.0,0.618,10.5,2.1,3.1,0.3,3.7,0.113,-3.9,-0.8,Trailblazers,0.09,0.29,0.12,0.14,0.55,0.22,False
2009,NBA,2,55,Patty Mills,Saint Mary's,892,17995,7893,1469,1984,0.424,0.386,0.856,20.2,8.8,1.6,2.2,35.8,0.096,-0.1,8.6,Trailblazers,0.71,0.76,0.66,1.0,1.0,0.94,False
2008,NBA,1,13,Brandon Rush (↳IND),Kansas,481,10564,3250,1413,468,0.426,0.402,0.706,22.0,6.8,2.9,1.0,11.2,0.051,-1.4,1.6,Trailblazers,0.56,0.42,0.56,0.53,0.47,0.51,False
2008,NBA,2,33,Joey Dorsey (↳HOU),Memphis,130,1488,344,513,55,0.534,0.0,0.375,11.4,2.6,3.9,0.4,2.9,0.092,-2.7,-0.3,Trailblazers,0.21,0.29,0.26,0.44,0.65,0.61,False
2008,NBA,2,36,Ömer Asik (↳CHI),,471,9216,2479,3362,280,0.528,0.0,0.551,19.6,5.3,7.1,0.6,20.9,0.109,-1.9,0.1,Trailblazers,0.42,0.5,0.42,0.66,0.86,0.59,False
2008,NBA,2,55,Mike Taylor (↳LAC),Iowa State,51,771,289,87,106,0.412,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.028,-5.2,-0.6,Trailblazers,0.14,0.02,0.07,0.19,0.06,0.25,False
2007,NBA,2,37,Josh McRoberts,Duke,433,8271,2333,1686,901,0.463,0.34,0.705,19.1,5.4,3.9,2.1,18.5,0.107,0.3,4.7,Trailblazers,0.7,0.52,0.75,0.91,0.74,0.91,False
2007,NBA,2,42,Derrick Byars (↳PHI),Vanderbilt,2,37,10,11,1,0.273,0.0,1.0,18.5,5.0,5.5,0.5,0.1,0.147,-4.7,0.0,Trailblazers,0.45,0.14,0.15,0.67,0.33,0.29,False
2007,NBA,2,52,Taurean Green,Florida,17,74,27,10,11,0.28,0.182,0.917,4.4,1.6,0.6,0.6,-0.1,-0.066,-7.5,-0.1,Trailblazers,0.39,0.08,0.05,0.52,0.1,0.1,False
2007,NBA,2,53,Demetris Nichols (↳NYK),Syracuse,18,58,22,7,2,0.281,0.2,0.5,3.2,1.2,0.4,0.1,-0.2,-0.203,-10.3,-0.1,Trailblazers,0.39,0.04,0.02,0.47,0.19,0.06,False
2006,NBA,1,4,Tyrus Thomas (↳CHI),LSU,402,7932,3093,1938,347,0.438,0.235,0.732,19.7,7.7,4.8,0.9,13.0,0.078,-1.2,1.7,Trailblazers,0.7,0.65,0.67,0.34,0.29,0.3,False
2006,NBA,1,30,Joel Freeland,,151,1821,477,518,65,0.459,0.0,0.728,12.1,3.2,3.4,0.4,3.2,0.084,-3.3,-0.6,Trailblazers,0.23,0.41,0.34,0.23,0.45,0.44,False
2006,NBA,2,31,James White (↳IND),Cincinnati,67,583,182,68,35,0.438,0.34,0.676,8.7,2.7,1.0,0.5,0.8,0.062,-3.2,-0.2,Trailblazers,0.41,0.36,0.37,0.59,0.33,0.46,False
2005,NBA,1,6,Martell Webster,,580,13914,5056,1811,588,0.418,0.382,0.791,24.0,8.7,3.1,1.0,24.7,0.085,-0.8,4.3,Trailblazers,0.54,0.59,0.5,0.66,0.69,0.54,False
2005,NBA,1,27,Linas Kleiza (↳DEN),Missouri,409,8185,3561,1470,321,0.435,0.335,0.763,20.0,8.7,3.6,0.8,13.6,0.08,-2.3,-0.7,Trailblazers,0.12,0.37,0.26,0.18,0.55,0.26,False
2004,NBA,1,13,Sebastian Telfair,,564,12149,4183,898,1960,0.39,0.319,0.777,21.5,7.4,1.6,3.5,5.0,0.02,-3.4,-4.2,Trailblazers,0.03,0.41,0.33,0.03,0.35,0.26,False
2004,NBA,1,23,Sergei Monia,,26,343,77,52,19,0.333,0.265,0.714,13.2,3.0,2.0,0.7,-0.2,-0.025,-5.3,-0.3,Trailblazers,0.28,0.09,0.14,0.32,0.13,0.13,False
2003,NBA,1,23,Travis Outlaw,,622,13026,5273,1974,514,0.423,0.337,0.744,20.9,8.5,3.2,0.8,16.5,0.061,-1.4,2.1,Trailblazers,0.51,0.46,0.54,0.65,0.58,0.6,False
2002,NBA,1,21,Qyntel Woods,Northeast Mississippi Community College,167,2060,691,385,105,0.452,0.357,0.603,12.3,4.1,2.3,0.6,1.4,0.032,-2.7,-0.4,Trailblazers,0.36,0.32,0.32,0.23,0.21,0.26,False
2001,NBA,1,19,Zach Randolph,Michigan State,1116,34616,18578,10208,2049,0.471,0.273,0.764,31.0,16.6,9.1,1.8,81.1,0.112,0.2,18.8,Trailblazers,0.81,0.88,0.8,0.97,1.0,0.86,False
2000,NBA,1,28,Erick Barkley,St. John's,27,266,77,21,40,0.356,0.267,0.9,9.9,2.9,0.8,1.5,0.2,0.027,-3.7,-0.1,Trailblazers,0.57,0.17,0.36,0.56,0.27,0.36,False
1997,NBA,1,18,Chris Anstey (↳DAL),,155,2157,813,534,127,0.413,0.138,0.755,13.9,5.2,3.4,0.8,2.8,0.062,-2.9,-0.5,Trailblazers,0.32,0.36,0.38,0.36,0.37,0.34,False
1997,NBA,2,48,Alvin Williams,Villanova,460,12610,4161,1140,1877,0.421,0.313,0.76,27.4,9.0,2.5,4.1,21.7,0.082,-0.4,4.9,Trailblazers,0.74,0.62,0.75,0.91,0.91,0.91,False
1996,NBA,1,17,Jermaine O'Neal,,1011,27364,13309,7261,1369,0.467,0.147,0.715,27.1,13.2,7.2,1.4,66.0,0.116,0.3,15.6,Trailblazers,0.77,0.79,0.77,0.91,0.97,0.78,False
1996,NBA,2,46,Marcus Brown,Murray State,27,229,92,22,23,0.381,0.333,0.714,8.5,3.4,0.8,0.9,0.3,0.066,-2.6,0.0,Trailblazers,0.51,0.14,0.4,0.56,0.38,0.42,False
1995,NBA,1,8,Shawn Respert (↳MIL),Michigan State,172,2350,851,226,177,0.414,0.34,0.816,13.7,4.9,1.3,1.0,2.1,0.043,-2.3,-0.2,Trailblazers,0.41,0.38,0.49,0.29,0.23,0.29,False
1994,NBA,1,17,Aaron McKie,Temple,793,19156,5871,2587,2126,0.438,0.35,0.779,24.2,7.4,3.3,2.7,40.0,0.1,0.7,12.9,Trailblazers,0.82,0.79,0.84,0.88,0.88,0.84,False
1993,NBA,1,21,James Robinson,Alabama,381,6935,2882,660,715,0.394,0.348,0.666,18.2,7.6,1.7,1.9,5.8,0.04,-2.0,0.0,Trailblazers,0.49,0.41,0.5,0.39,0.42,0.39,False
1993,NBA,2,48,Kevin Thompson,NC State,14,58,13,13,3,0.429,0.0,0.5,4.1,0.9,0.9,0.2,0.0,-0.016,-8.1,-0.1,Trailblazers,0.39,0.18,0.16,0.61,0.11,0.07,False
1992,NBA,1,26,Dave Johnson,Syracuse,59,475,204,64,17,0.365,0.2,0.663,8.1,3.5,1.1,0.3,-0.3,-0.032,-8.2,-0.7,Trailblazers,0.2,0.06,0.05,0.11,0.03,0.03,False
1992,NBA,2,31,Reggie Smith,TCU,66,384,99,120,5,0.394,0.0,0.404,5.8,1.5,1.8,0.1,0.4,0.051,-5.1,-0.3,Trailblazers,0.3,0.2,0.16,0.48,0.26,0.17,False
1990,NBA,1,25,Alaa Abdelnaby,Duke,256,3200,1465,846,85,0.502,0.0,0.701,12.5,5.7,3.3,0.3,4.8,0.072,-3.8,-1.5,Trailblazers,0.19,0.46,0.33,0.12,0.56,0.27,False
1989,NBA,1,22,Byron Irvin,Missouri,87,849,451,123,73,0.471,0.35,0.722,9.8,5.2,1.4,0.8,2.1,0.121,0.6,0.6,Trailblazers,0.59,0.43,0.88,0.64,0.48,0.86,False
1989,NBA,2,36,Clifford Robinson,UConn,1380,42561,19591,6306,3094,0.438,0.356,0.689,30.8,14.2,4.6,2.2,89.7,0.101,0.5,26.6,Trailblazers,0.93,0.98,0.85,1.0,1.0,0.95,True
2023,NBA,1,19,Brandin Podziemski,Santa Clara,74,1968,682,427,273,0.454,0.385,0.633,26.6,9.2,5.8,3.7,4.1,0.1,-0.1,0.9,Warriors,0.93,0.94,0.84,0.69,0.43,0.83,False
2022,NBA,1,28,Patrick Baldwin,UW-Milwaukee,69,719,290,163,40,0.386,0.348,0.676,10.4,4.2,2.4,0.6,0.3,0.022,-3.8,-0.3,Warriors,0.41,0.24,0.27,0.42,0.3,0.33,False
2022,NBA,2,51,Tyrese Martin (↳ATL),UConn,16,66,21,12,2,0.391,0.143,1.0,4.1,1.3,0.8,0.1,0.0,-0.01,-7.4,-0.1,Warriors,0.51,0.12,0.02,0.69,0.31,0.25,False
2022,NBA,2,55,Gui Santos,,23,192,82,49,14,0.509,0.37,0.941,8.3,3.6,2.1,0.6,0.7,0.169,-0.5,0.1,Warriors,0.72,0.33,0.82,0.72,0.62,0.88,False
2021,NBA,1,7,Jonathan Kuminga,,211,4528,2506,820,352,0.524,0.341,0.707,21.5,11.9,3.9,1.7,10.1,0.107,-1.1,1.0,Warriors,0.76,0.87,0.72,0.34,0.2,0.43,False
2021,NBA,1,14,Moses Moody,Arkansas,181,2580,1063,381,131,0.46,0.362,0.758,14.3,5.9,2.1,0.7,5.0,0.093,-1.5,0.4,Warriors,0.64,0.65,0.57,0.48,0.32,0.55,False
2020,NBA,1,2,James Wiseman,Memphis,147,2794,1344,829,110,0.56,0.267,0.681,19.0,9.1,5.6,0.7,4.3,0.073,-3.9,-1.4,Warriors,0.06,0.5,0.32,0.03,0.09,0.03,False
2020,NBA,2,48,Nico Mannion,Arizona,30,364,123,46,70,0.342,0.367,0.821,12.1,4.1,1.5,2.3,0.2,0.029,-3.9,-0.2,Warriors,0.44,0.26,0.32,0.48,0.43,0.36,False
2019,NBA,1,28,Jordan Poole,Michigan,344,9349,5551,907,1249,0.419,0.336,0.878,27.2,16.1,2.6,3.6,9.3,0.048,-2.2,-0.4,Warriors,0.28,0.7,0.51,0.36,0.64,0.58,False
2019,NBA,2,41,Eric Paschall,Villanova,158,3086,1552,509,214,0.494,0.326,0.758,19.5,9.8,3.2,1.4,5.0,0.078,-2.2,-0.1,Warriors,0.49,0.6,0.51,0.62,0.67,0.75,False
2019,NBA,2,58,Miye Oni (↳UTA),Yale,80,672,145,108,37,0.35,0.33,0.75,8.4,1.8,1.4,0.5,1.0,0.07,-2.5,-0.1,Warriors,0.49,0.32,0.44,0.38,0.46,0.46,False
2018,NBA,1,28,Jacob Evans,Cincinnati,59,622,168,66,54,0.337,0.315,0.833,10.5,2.8,1.1,0.9,-0.6,-0.047,-7.4,-0.8,Warriors,0.12,0.02,0.06,0.18,0.15,0.12,False
2016,NBA,1,30,Damian Jones,Vanderbilt,279,3782,1366,869,193,0.656,0.351,0.715,13.6,4.9,3.1,0.7,11.3,0.143,-1.0,1.0,Warriors,0.73,0.7,0.7,0.65,0.58,0.68,False
2015,NBA,1,30,Kevon Looney,UCLA,523,9167,2633,2929,838,0.583,0.167,0.615,17.5,5.0,5.6,1.6,33.1,0.173,0.4,5.5,Warriors,0.71,0.85,0.76,0.81,0.87,0.87,False
2012,NBA,1,7,Harrison Barnes,UNC,911,28799,12796,4432,1603,0.457,0.379,0.81,31.6,14.0,4.9,1.8,56.0,0.093,-0.9,7.9,Warriors,0.85,0.9,0.69,0.63,0.89,0.46,False
2012,NBA,2,35,Draymond Green,Michigan State,813,23299,7052,5674,4565,0.452,0.319,0.713,28.7,8.7,7.0,5.6,61.0,0.126,2.5,26.4,Warriors,0.96,0.94,0.96,1.0,0.93,1.0,True
2011,NBA,1,11,Klay Thompson,Washington State,793,25844,15531,2795,1843,0.453,0.413,0.858,32.6,19.6,3.5,2.3,55.2,0.103,0.6,16.8,Warriors,0.88,0.86,0.8,0.84,0.78,0.77,False
2011,NBA,2,44,Charles Jenkins,Hofstra,110,1334,408,100,214,0.434,0.182,0.754,12.1,3.7,0.9,1.9,0.5,0.017,-4.5,-0.8,Warriors,0.14,0.2,0.18,0.24,0.29,0.24,False
2010,NBA,1,6,Ekpe Udoh,Baylor,384,5694,1353,1100,260,0.453,0.0,0.718,14.8,3.5,2.9,0.7,10.4,0.088,-1.4,0.8,Warriors,0.51,0.54,0.54,0.51,0.37,0.51,False
2009,NBA,1,7,Stephen Curry,Davidson,956,32723,23668,4509,6119,0.473,0.426,0.91,34.2,24.8,4.7,6.4,135.2,0.198,6.5,70.0,Warriors,0.98,0.98,0.99,1.0,1.0,1.0,True
2008,NBA,1,14,Anthony Randolph,LSU,252,3841,1789,1078,187,0.453,0.241,0.74,15.2,7.1,4.3,0.7,5.8,0.072,-1.6,0.4,Warriors,0.48,0.38,0.51,0.48,0.35,0.52,False
2007,NBA,1,18,Marco Belinelli,,860,19548,8370,1769,1429,0.424,0.376,0.846,22.7,9.7,2.1,1.7,30.5,0.075,-1.3,3.3,Warriors,0.6,0.78,0.56,0.69,0.74,0.64,False
2006,NBA,1,9,Patrick O'Bryant,Bradley,90,524,186,127,25,0.494,0.0,0.583,5.8,2.1,1.4,0.3,0.5,0.046,-4.6,-0.3,Warriors,0.33,0.3,0.15,0.37,0.03,0.03,False
2005,NBA,1,9,Ike Diogu,Arizona State,225,2795,1348,689,69,0.509,0.5,0.786,12.4,6.0,3.1,0.3,6.5,0.112,-3.0,-0.7,Warriors,0.12,0.33,0.18,0.26,0.26,0.23,False
2005,NBA,2,40,Monta Ellis,,833,29011,14858,2874,3856,0.451,0.314,0.772,34.8,17.8,3.5,4.6,41.9,0.069,-0.3,12.4,Warriors,0.85,0.76,0.7,1.0,1.0,0.96,False
2004,NBA,1,11,Andris Biedriņš,,516,11146,3247,3631,467,0.594,0.0,0.5,21.6,6.3,7.0,0.9,30.7,0.132,-0.4,4.6,Warriors,0.54,0.62,0.59,0.66,0.69,0.62,False
2003,NBA,1,11,Mickaël Piétrus,,557,11950,4629,1723,445,0.425,0.355,0.665,21.5,8.3,3.1,0.8,19.7,0.079,-0.9,3.2,Warriors,0.59,0.51,0.62,0.62,0.56,0.59,False
2002,NBA,1,3,Mike Dunleavy,Duke,986,27340,11048,4211,2185,0.441,0.377,0.803,27.7,11.2,4.3,2.2,58.5,0.103,0.3,15.7,Warriors,0.89,0.89,0.9,0.54,0.63,0.39,False
2001,NBA,1,5,Jason Richardson,Michigan State,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5.0,2.7,59.1,0.097,1.2,23.8,Warriors,0.9,0.81,0.9,0.83,0.74,0.77,False
2001,NBA,1,14,Troy Murphy,Notre Dame,729,19921,7860,5708,1088,0.445,0.388,0.785,27.3,10.8,7.8,1.5,50.3,0.121,0.1,10.6,Warriors,0.74,0.71,0.75,0.89,0.94,0.84,False
2001,NBA,2,31,Gilbert Arenas,Arizona,552,19351,11402,2168,2909,0.421,0.351,0.803,35.1,20.7,3.9,5.3,51.3,0.127,2.6,22.3,Warriors,0.86,0.75,0.98,1.0,1.0,1.0,False
2000,NBA,2,55,Chris Porter,Auburn,51,1147,440,189,61,0.389,0.0,0.667,22.5,8.6,3.7,1.2,0.2,0.008,-4.5,-0.7,Warriors,0.34,0.17,0.18,0.12,0.56,0.5,False
1999,NBA,1,21,Jeff Foster (↳IND),Texas State University,764,15750,3747,5248,703,0.497,0.13,0.615,20.6,4.9,6.9,0.9,47.5,0.145,-0.4,6.3,Warriors,0.66,0.66,0.64,0.65,0.88,0.58,False
1998,NBA,1,5,Vince Carter (↳TOR),UNC,1541,46367,25728,6606,4714,0.435,0.371,0.798,30.1,16.7,4.3,3.1,125.3,0.13,3.0,57.9,Warriors,0.96,0.96,0.92,0.94,0.94,0.9,True
1997,NBA,1,8,Adonal Foyle,Colgate,733,13060,2989,3461,344,0.477,0.0,0.499,17.8,4.1,4.7,0.5,18.7,0.069,-1.7,1.1,Warriors,0.64,0.6,0.6,0.43,0.63,0.37,False
1997,NBA,2,38,Marc Jackson,Temple,387,7572,3238,1655,311,0.446,0.226,0.814,19.6,8.4,4.3,0.8,13.0,0.082,-2.7,-1.4,Warriors,0.13,0.55,0.44,0.07,0.72,0.45,False
1996,NBA,1,11,Todd Fuller,NC State,225,2500,835,674,46,0.422,0.0,0.668,11.1,3.7,3.0,0.2,2.2,0.041,-5.7,-2.3,Warriors,0.09,0.33,0.08,0.03,0.22,0.06,False
1995,NBA,1,1,Joe Smith,Maryland,1030,27022,11208,6575,1010,0.455,0.238,0.79,26.2,10.9,6.4,1.0,60.3,0.107,-1.5,3.0,Warriors,0.69,0.87,0.63,0.24,0.58,0.14,False
1995,NBA,2,34,Andrew DeClercq,Florida,587,9847,2815,2488,339,0.507,0.0,0.621,16.8,4.8,4.2,0.6,19.3,0.094,-2.9,-2.4,Warriors,0.09,0.58,0.4,0.05,0.9,0.41,False
1995,NBA,2,50,Martin Lewis (↳TOR),Seward County Community College,25,239,89,35,7,0.473,0.3,0.593,9.6,3.6,1.4,0.3,0.1,0.026,-5.0,-0.2,Warriors,0.41,0.2,0.13,0.32,0.18,0.14,False
1994,NBA,1,16,Clifford Rozier,Louisville,173,2984,827,897,98,0.496,0.182,0.465,17.2,4.8,5.2,0.6,3.9,0.063,-3.5,-1.1,Warriors,0.13,0.37,0.22,0.11,0.3,0.18,False
1994,NBA,2,39,Anthony Miller (↳LAL),Michigan State,181,1637,510,488,66,0.51,0.25,0.576,9.0,2.8,2.7,0.4,3.8,0.11,-2.6,-0.2,Warriors,0.34,0.34,0.34,0.48,0.74,0.57,False
1994,NBA,2,45,Dwayne Morton,Louisville,41,395,167,58,18,0.388,0.36,0.682,9.6,4.1,1.4,0.4,0.2,0.025,-3.5,-0.1,Warriors,0.37,0.08,0.22,0.34,0.14,0.22,False
1993,NBA,1,3,Anfernee Hardaway (↳ORL),Memphis,704,23711,10684,3146,3525,0.458,0.316,0.774,33.7,15.2,4.5,5.0,61.9,0.125,2.5,26.9,Warriors,0.95,0.95,0.97,0.71,0.69,0.71,False
1993,NBA,2,34,Darnell Mee (↳DEN),Western Kentucky,40,293,76,36,18,0.312,0.222,0.444,7.3,1.9,0.9,0.5,-0.1,-0.02,-2.8,-0.1,Warriors,0.39,0.12,0.35,0.62,0.16,0.47,False
1992,NBA,1,24,Latrell Sprewell,Alabama,913,35270,16712,3724,3664,0.425,0.337,0.804,38.6,18.3,4.1,4.0,56.3,0.077,0.4,21.0,Warriors,0.93,0.86,0.82,0.91,0.86,0.8,False
1992,NBA,2,43,Sasha Danilović,,75,2331,957,182,149,0.439,0.379,0.789,31.1,12.8,2.4,2.0,4.2,0.087,-0.7,0.8,Warriors,0.52,0.4,0.72,0.74,0.52,0.81,False
1992,NBA,2,50,Matt Fish,UNC Wilmington,50,512,177,110,25,0.5,0.0,0.625,10.2,3.5,2.2,0.5,0.6,0.058,-3.1,-0.1,Warriors,0.42,0.24,0.25,0.5,0.32,0.36,False
1991,NBA,1,16,Chris Gatling,Old Dominion,700,13760,7232,3741,461,0.513,0.249,0.66,19.7,10.3,5.3,0.7,32.1,0.112,-1.1,3.2,Warriors,0.64,0.77,0.62,0.7,0.85,0.65,False
1991,NBA,1,17,Victor Alexander,Iowa State,286,5755,2542,1384,257,0.518,0.286,0.634,20.1,8.9,4.8,0.9,8.8,0.073,-2.2,-0.3,Warriors,0.44,0.51,0.49,0.45,0.59,0.48,False
1991,NBA,2,43,Lamont Strothers (↳POR),Christopher Newport University,13,155,60,15,14,0.329,0.133,0.714,11.9,4.6,1.2,1.1,-0.5,-0.142,-7.7,-0.2,Warriors,0.49,0.05,0.03,0.39,0.07,0.11,False
1990,NBA,1,11,Tyrone Hill,Xavier,801,22388,7532,6854,647,0.502,0.0,0.643,28.0,9.4,8.6,0.8,56.2,0.12,-1.9,0.8,Warriors,0.7,0.92,0.65,0.41,0.88,0.31,False
1990,NBA,2,28,Les Jepsen,Iowa,52,192,53,67,2,0.333,0.0,0.65,3.7,1.0,1.3,0.0,0.1,0.031,-8.0,-0.3,Warriors,0.49,0.09,0.02,0.42,0.23,0.06,False
1990,NBA,2,34,Kevin Pritchard,Kansas,94,1125,340,90,152,0.399,0.186,0.79,12.0,3.6,1.0,1.6,0.4,0.017,-4.0,-0.6,Warriors,0.41,0.16,0.26,0.24,0.34,0.28,False
1989,NBA,1,14,Tim Hardaway,Texas-El Paso,867,30626,15373,2855,7095,0.431,0.355,0.782,35.3,17.7,3.3,8.2,85.0,0.133,3.1,39.6,Warriors,1.0,0.93,1.0,1.0,1.0,1.0,True
2023,NBA,1,8,Jarace Walker (↳IND),Houston,33,340,120,63,40,0.409,0.4,0.889,10.3,3.6,1.9,1.2,0.4,0.058,0.2,0.2,Wizards,0.85,0.53,0.9,0.36,0.14,0.86,False
2023,NBA,2,42,Tristan Vukcevic,,10,153,85,36,13,0.433,0.278,0.773,15.3,8.5,3.6,1.3,0.1,0.045,-3.6,-0.1,Wizards,0.53,0.32,0.46,0.55,0.33,0.43,False
2023,NBA,2,57,Trayce Jackson-Davis (↳GSW),Indiana,68,1130,540,341,82,0.702,0.0,0.561,16.6,7.9,5.0,1.2,4.8,0.205,2.8,1.4,Wizards,0.98,0.98,0.96,0.71,0.71,0.86,False
